T1,T2,T3,T4,https://github.com/ish-cti-purple/CTI-PurpleTeam/blob/main/Pesquisas/Gustavo_Jatene/CTI%20Purple%20Team%20-%20Altera%C3%A7%C3%A3o%20em%20atalhos%20para%20persist%C3%AAncia/CTI%20Purple%20Team%20-%20Altera%C3%A7%C3%A3o%20em%20atalhos%20para%20persist%C3%AAncia.md,https://github.com/ish-cti-purple/CTI-PurpleTeam/blob/main/Pesquisas/Gustavo_Jatene/CTI%20Purple%20Team%20-%20Escala%C3%A7%C3%A3o%20de%20Privil%C3%A9gios%20atrav%C3%A9s%20de%20servi%C3%A7os%20do%20Windows/CTI%20Purple%20Team%20-%20Escala%C3%A7%C3%A3o%20de%20Privil%C3%A9gios%20atrav%C3%A9s%20de%20servi%C3%A7os%20do%20Windows.md,https://github.com/ish-cti-purple/CTI-PurpleTeam/blob/main/Pesquisas/Gustavo_Jatene/CTI%20Purple%20Team%20-%20DLL%20Side-Loading/CTI%20Purple%20Team%20-%20DLL%20Side-Loading.md,T8,T9,https://github.com/ish-cti-purple/CTI-PurpleTeam/blob/main/Pesquisas/Gustavo_Jatene/CTI%20Purple%20Team%20-%20Movimenta%C3%A7%C3%A3o%20lateral%20atrav%C3%A9s%20de%20objeto%20DCOM/CTI%20Purple%20Team%20-%20Movimenta%C3%A7%C3%A3o%20lateral%20atrav%C3%A9s%20de%20objeto%20DCOM.md,https://github.com/ish-cti-purple/CTI-PurpleTeam/blob/main/Pesquisas/Gustavo_Jatene/CTI%20Purple%20Team%20-%20Archive%20via%20Utility/CTI%20Purple%20Team%20-%20Archive%20via%20Utility.md, T12,https://github.com/ish-cti-purple/CTI-PurpleTeam/blob/main/Pesquisas/Gustavo_Jatene/CTI-Purple-Team-Exfiltra%C3%A7%C3%A3o-de-arquivos-para-servi%C3%A7os-cloud/CTI%20Purple%20Team%20-%20Exfiltra%C3%A7%C3%A3o%20de%20arquivos%20para%20servi%C3%A7os%20cloud.md, T14
T1,T2,T3,T4,https://github.com/ish-cti-purple/CTI-PurpleTeam/blob/main/Pesquisas/Gustavo_Jatene/CTI%20Purple%20Team%20-%20Netsh%20Helper%20DLL/CTI%20Purple%20Team%20-%20Netsh%20Helper%20DLL.md,T6,https://github.com/ish-cti-purple/CTI-PurpleTeam/blob/main/Pesquisas/Gustavo_Jatene/CTI%20Purple%20Team%20-%20Indirect%20Command%20Execution/CTI%20Purple%20Team%20-%20Indirect%20Command%20Execution.md, T8, T9, T10, T11, T12, T13, T14
T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14
